season,week,date,home_team,home_xg,score,away_xg,away_team,referee,game_id,home_team_elo,away_team_elo,home_starters,away_starters,home_team_strength,away_team_strength,home_xG_to_date,away_xG_to_date,home_xG_against_to_date,away_xG_against_to_date,home_goals_scored,away_goals_scored,home_goals_scored_to_date,away_goals_scored_to_date,home_goals_conceded_to_date,away_goals_conceded_to_date,home_match_points,away_match_points,home_points_to_date,away_points_to_date,home_form,away_form,match_result
1920,22,2020-01-11,wolves,1.6,1-1,0.2,newcastle utd,Peter Bankes,d5b1eda9,1765.18786621,1696.81872559,"['Rui Patrício', 'Matt Doherty', 'Pedro Neto', 'Rúben Neves', 'Raúl Jiménez', 'Conor Coady', 'Jonny Castro', 'Romain Saïss', 'João Moutinho', 'Leander Dendoncker', 'Adama Traoré']","['Martin Dúbravka', 'Ciaran Clark', 'Paul Dummett', 'Joelinton', 'Dwight Gayle', 'Isaac Hayden', 'Jetro Willems', 'Federico Fernández', 'Miguel Almirón', 'Sean Longstaff', 'Matthew Longstaff']",0.266,0.17,29.3,17.6,25.0,37.1,1,1,30,20,27,33,1,1,30,25,1.4,0.4,1
1920,22,2020-01-12,aston villa,1.1,1-6,2.8,manchester city,Jonathan Moss,ffb4946c,1626.61523438,2003.45373535,"['Ørjan Nyland', 'Neil Taylor', 'Danny Drinkwater', 'Douglas Luiz', 'Jack Grealish', 'Conor Hourihane', 'Ezri Konsa', 'Anwar El Ghazi', 'Ahmed Elmohamady', 'Kortney Hause', 'Tyrone Mings']","['Ederson', 'John Stones', 'Gabriel Jesus', 'Sergio Agüero', 'Rodri', 'Kevin De Bruyne', 'David Silva', 'Benjamin Mendy', 'Fernandinho', 'Riyad Mahrez', 'João Cancelo']",-0.012,1.4619999999999995,26.3,50.5,42.1,23.0,1,6,27,56,37,24,0,3,21,44,1.4,2.4,2
1920,22,2020-01-12,bournemouth,0.4,0-3,2.0,watford,Mike Dean,76ce7bd8,1667.32641602,1672.50598145,"['Mark Travers', 'Simon Francis', 'Steve Cook', 'Dan Gosling', 'Nathan Aké', 'Jefferson Lerma', 'Dominic Solanke', 'Callum Wilson', 'Adam Smith', 'Harry Wilson', 'Ryan Fraser']","['Ben Foster', 'Craig Dawson', 'Adrian Mariappa', 'Gerard Deulofeu', 'Troy Deeney', 'Adam Masina', 'Nathaniel Chalobah', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Ismaila Sarr', 'Étienne Capoue']",0.256,0.136,22.6,25.4,32.5,33.3,0,3,20,17,32,34,0,3,20,19,0.8,1.2,2
1920,23,2020-01-18,arsenal,1.4,1-1,0.8,sheffield utd,Mike Dean,0333a4b6,1806.22546387,1695.27478027,"['Bernd Leno', 'Alexandre Lacazette', 'Mesut Özil', 'Lucas Torreira', 'Ainsley Maitland-Niles', 'Nicolas Pépé', 'Shkodran Mustafi', 'David Luiz', 'Granit Xhaka', 'Gabriel Martinelli', 'Bukayo Saka']","['Dean Henderson', 'George Baldock', 'Enda Stevens', 'John Fleck', ""Jack O'Connell"", 'Chris Basham', 'John Lundstram', 'Oliver McBurnie', 'John Egan', 'Oliver Norwood', 'Lys Mousset']",0.498,0.023,27.7,27.2,29.6,26.8,1,1,29,24,31,21,1,1,28,32,1.4,1.4,1
1920,23,2020-01-18,brighton,1.1,1-1,0.6,aston villa,Andy Madley,bd044bad,1658.27880859,1622.75268555,"['Mathew Ryan', 'Lewis Dunk', 'Dale Stephens', 'Neal Maupay', 'Leandro Trossard', 'Adam Webster', 'Aaron Mooy', 'Davy Pröpper', 'Bernardo', 'Aaron Connolly', 'Steven Alzate']","['Pepe Reina', 'Danny Drinkwater', 'Jack Grealish', 'Marvelous Nakamba', 'Ezri Konsa', 'Trézéguet', 'Matt Targett', 'Anwar El Ghazi', 'Frederic Guilbert', 'Kortney Hause', 'Tyrone Mings']",0.0539999999999999,-0.065,27.7,27.4,32.0,44.9,1,1,25,28,30,43,1,1,24,21,1.0,1.4,1
1920,23,2020-01-18,manchester city,2.6,2-2,0.4,crystal palace,Graham Scott,4572cd0e,2007.31616211,1742.13842773,"['Ederson', 'John Stones', 'Raheem Sterling', 'İlkay Gündoğan', 'Sergio Agüero', 'Kevin De Bruyne', 'Bernardo Silva', 'David Silva', 'Benjamin Mendy', 'Fernandinho', 'João Cancelo']","['Vicente Guaita', 'James Tomkins', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'James McArthur', 'Cenk Tosun', 'James McCarthy', 'Gary Cahill', 'Martin Kelly', 'Jaïro Riedewald']",1.626,0.177,53.3,21.1,24.1,33.3,2,2,62,20,25,24,1,1,47,29,2.4,0.0,1
1920,23,2020-01-18,newcastle utd,0.6,1-0,2.4,chelsea,Chris Kavanagh,e5a20f1e,1700.28564453,1856.31433105,"['Martin Dúbravka', 'Ciaran Clark', 'Jamaal Lascelles', 'Jonjo Shelvey', 'Joelinton', 'Allan Saint-Maximin', 'Isaac Hayden', 'Jetro Willems', 'Emil Krafth', 'Federico Fernández', 'Miguel Almirón']","['Kepa Arrizabalaga', 'Antonio Rüdiger', 'Andreas Christensen', 'Jorginho', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Mason Mount', 'Callum Hudson-Odoi', 'Reece James', 'César Azpilicueta']",0.161,0.536,17.8,39.2,38.7,23.2,1,0,21,39,34,29,3,0,26,39,0.4,1.8,0
1920,23,2020-01-18,norwich city,1.8,1-0,0.7,bournemouth,Paul Tierney,2550abdc,1597.93200684,1651.19335938,"['Tim Krul', 'Max Aarons', 'Sam Byram', 'Ben Godfrey', 'Christoph Zimmermann', 'Todd Cantwell', 'Emi Buendía', 'Teemu Pukki', 'Kenny McLean', 'Ondrej Duda', 'Alexander Tettey']","['Aaron Ramsdale', 'Steve Cook', 'Dan Gosling', 'Nathan Aké', 'Jefferson Lerma', 'Callum Wilson', 'Adam Smith', 'Diego Rico', 'Harry Wilson', 'Ryan Fraser', 'Philip Billing']",0.028,0.212,22.8,23.0,38.4,34.5,1,0,22,20,45,35,3,0,14,20,0.0,0.8,0
1920,23,2020-01-18,southampton,0.7,2-3,2.4,wolves,Darren England,9d6674f8,1698.03857422,1761.72094727,"['Alex McCarthy', 'Cédric Soares', 'Jack Stephens', 'Shane Long', 'Danny Ings', 'James Ward-Prowse', 'Stuart Armstrong', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek']","['Rui Patrício', 'Matt Doherty', 'Pedro Neto', 'Rúben Neves', 'Raúl Jiménez', 'Conor Coady', 'Jonny Castro', 'Romain Saïss', 'João Moutinho', 'Leander Dendoncker', 'Adama Traoré']",0.271,0.266,33.7,30.9,29.2,25.2,2,3,27,31,39,28,0,3,28,31,1.8,1.4,2
1920,23,2020-01-18,watford,2.5,0-0,1.9,tottenham,Michael Oliver,46697bf6,1688.63903809,1826.59460449,"['Ben Foster', 'Craig Dawson', 'Adrian Mariappa', 'Gerard Deulofeu', 'Troy Deeney', 'Adam Masina', 'Nathaniel Chalobah', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Ismaila Sarr', 'Étienne Capoue']","['Paulo Gazzaniga', 'Toby Alderweireld', 'Jan Vertonghen', 'Son Heung-min', 'Harry Winks', 'Érik Lamela', 'Giovani Lo Celso', 'Dele Alli', 'Serge Aurier', 'Lucas Moura', 'Japhet Tanganga']",0.136,0.675,27.4,27.6,33.7,27.9,0,0,20,36,34,31,1,1,22,30,1.2,2.6,1
1920,23,2020-01-18,west ham,1.3,1-1,1.7,everton,Andre Marriner,d4898eac,1696.43371582,1747.21459961,"['Darren Randolph', 'Aaron Cresswell', 'Pablo Zabaleta', 'Manuel Lanzini', 'Robert Snodgrass', 'Mark Noble', 'Pablo Fornals', 'Angelo Ogbonna', 'Sébastien Haller', 'Issa Diop', 'Declan Rice']","['Jordan Pickford', 'Mason Holgate', 'Fabian Delph', 'Dominic Calvert-Lewin', 'Theo Walcott', 'Lucas Digne', 'Yerry Mina', 'Bernard', 'Séamus Coleman', 'Tom Davies', 'Moise Kean']",0.126,0.309,25.5,29.6,37.2,27.8,1,1,25,25,33,32,1,1,22,28,1.6,1.0,1
1920,23,2020-01-19,burnley,1.4,2-1,2.5,leicester city,Anthony Taylor,bd102a2b,1667.64929199,1828.40234375,"['Nick Pope', 'Charlie Taylor', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Dwight McNeil', 'Jeff Hendrick', 'Ashley Westwood', 'Jay Rodriguez', 'Phil Bardsley']","['Kasper Schmeichel', 'Çağlar Söyüncü', 'Jonny Evans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Nampalys Mendy', 'Dennis Praet', 'Christian Fuchs']",-0.039,0.341,26.6,36.7,28.9,26.4,2,1,24,47,37,21,3,0,24,45,1.8,1.4,0
1920,23,2020-01-19,liverpool,1.9,2-0,1.3,manchester utd,Craig Pawson,d2a888b6,2080.73095703,1821.34057617,"['Alisson', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Roberto Firmino', 'Sadio Mané', 'Mohamed Salah', 'Joe Gomez', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'Andrew Robertson', 'Trent Alexander-Arnold']","['David de Gea', 'Victor Lindelöf', 'Harry Maguire', 'Anthony Martial', 'Andreas Pereira', 'Fred', 'Daniel James', 'Luke Shaw', 'Aaron Wan-Bissaka', 'Nemanja Matić', 'Brandon Williams']",1.089,0.318,39.8,37.3,18.1,22.400000000000002,2,0,50,36,14,25,3,0,61,34,2.0,2.2,0
1920,24,2020-01-21,aston villa,1.3,2-1,1.8,watford,Martin Atkinson,3deb145e,1625.25854492,1691.02490234,"['Pepe Reina', 'Danny Drinkwater', 'Jack Grealish', 'Marvelous Nakamba', 'Ezri Konsa', 'Trézéguet', 'Matt Targett', 'Anwar El Ghazi', 'Frederic Guilbert', 'Kortney Hause', 'Tyrone Mings']","['Ben Foster', 'Craig Dawson', 'Adrian Mariappa', 'Gerard Deulofeu', 'Troy Deeney', 'Adam Masina', 'Nathaniel Chalobah', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Étienne Capoue', 'Roberto Pereyra']",-0.065,0.177,28.0,29.9,46.0,35.6,2,1,29,20,44,34,3,0,22,23,1.4,1.2,0
1920,24,2020-01-21,bournemouth,1.4,3-1,1.8,brighton,Kevin Friend,ba03a070,1643.27380371,1655.77294922,"['Aaron Ramsdale', 'Simon Francis', 'Nathan Aké', 'Jefferson Lerma', 'Dominic Solanke', 'Callum Wilson', 'Adam Smith', 'Diego Rico', 'Harry Wilson', 'Ryan Fraser', 'Philip Billing']","['Mathew Ryan', 'Lewis Dunk', 'Dale Stephens', 'Neal Maupay', 'Pascal Groß', 'Adam Webster', 'Alireza Jahanbakhsh', 'Aaron Mooy', 'Davy Pröpper', 'Bernardo', 'Steven Alzate']",0.217,-0.0849999999999999,23.7,28.8,36.3,32.6,3,1,20,26,36,31,3,0,20,25,0.8,1.0,0
1920,24,2020-01-21,chelsea,2.9,2-2,0.4,arsenal,Stuart Attwell,38d058ad,1845.62475586,1801.8182373,"['Kepa Arrizabalaga', 'Antonio Rüdiger', 'Andreas Christensen', 'Jorginho', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Mateo Kovačić', 'Callum Hudson-Odoi', 'César Azpilicueta', 'Emerson Palmieri']","['Bernd Leno', 'Héctor Bellerín', 'Alexandre Lacazette', 'Mesut Özil', 'Lucas Torreira', 'Nicolas Pépé', 'Shkodran Mustafi', 'David Luiz', 'Granit Xhaka', 'Gabriel Martinelli', 'Bukayo Saka']",0.637,0.529,41.6,29.1,23.8,30.4,2,2,39,30,30,32,1,1,39,29,1.8,1.4,1
1920,24,2020-01-21,crystal palace,0.6,0-2,1.1,southampton,Andre Marriner,003ce1e3,1749.38342285,1690.34143066,"['Vicente Guaita', 'James Tomkins', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'James McArthur', 'Cenk Tosun', 'James McCarthy', 'Gary Cahill', 'Martin Kelly', 'Jaïro Riedewald']","['Alex McCarthy', 'Cédric Soares', 'Jannik Vestergaard', 'Jack Stephens', 'Shane Long', 'James Ward-Prowse', 'Stuart Armstrong', 'Michael Obafemi', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg']",0.177,0.2149999999999999,21.5,34.4,35.9,31.599999999999998,0,2,22,29,26,42,0,3,30,28,0.0,1.8,2
1920,24,2020-01-21,everton,1.8,2-2,1.3,newcastle utd,Simon Hooper,33b8c50a,1747.29089355,1710.97521973,"['Jordan Pickford', 'Mason Holgate', 'Fabian Delph', 'Dominic Calvert-Lewin', 'Theo Walcott', 'Lucas Digne', 'Yerry Mina', 'Morgan Schneiderlin', 'Djibril Sidibé', 'Bernard', 'Moise Kean']","['Martin Dúbravka', 'Ciaran Clark', 'Jamaal Lascelles', 'Joelinton', 'Matt Ritchie', 'Isaac Hayden', 'Federico Fernández', 'Miguel Almirón', 'Christian Atsu', 'Sean Longstaff', 'Matthew Longstaff']",0.2439999999999999,0.127,31.3,18.4,29.1,41.1,2,2,26,22,33,34,1,1,29,29,1.0,0.4,1
1920,24,2020-01-21,sheffield utd,0.8,0-1,2.8,manchester city,Lee Mason,ae7cb0c2,1699.68200684,2000.07128906,"['Dean Henderson', 'George Baldock', 'Enda Stevens', 'John Fleck', ""Jack O'Connell"", 'Chris Basham', 'Oliver McBurnie', 'Billy Sharp', 'John Egan', 'Oliver Norwood', 'Muhamed Bešić']","['Ederson', 'Kyle Walker', 'Raheem Sterling', 'Gabriel Jesus', 'Oleksandr Zinchenko', 'Aymeric Laporte', 'Rodri', 'Kevin De Bruyne', 'Fernandinho', 'Riyad Mahrez', 'Nicolás Otamendi']",0.0,1.505,28.0,55.9,28.2,24.5,0,1,25,64,22,27,0,3,33,48,1.4,2.4,2
1920,24,2020-01-22,leicester city,2.8,4-1,1.6,west ham,David Coote,354b03ac,1817.69519043,1696.35742188,"['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Nampalys Mendy']","['Darren Randolph', 'Aaron Cresswell', 'Pablo Zabaleta', 'Manuel Lanzini', 'Robert Snodgrass', 'Mark Noble', 'Angelo Ogbonna', 'Sébastien Haller', 'Issa Diop', 'Arthur Masuaku', 'Declan Rice']",0.37,0.114,39.2,26.8,27.8,38.9,4,1,48,26,23,34,3,0,45,23,1.4,1.6,0
1920,24,2020-01-22,manchester utd,1.4,0-2,0.6,burnley,Jonathan Moss,709e2aa4,1818.5970459,1678.35632324,"['David de Gea', 'Phil Jones', 'Harry Maguire', 'Juan Mata', 'Anthony Martial', 'Andreas Pereira', 'Fred', 'Daniel James', 'Aaron Wan-Bissaka', 'Nemanja Matić', 'Brandon Williams']","['Nick Pope', 'Matthew Lowton', 'Charlie Taylor', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Dwight McNeil', 'Jeff Hendrick', 'Ashley Westwood', 'Jay Rodriguez']",0.313,-0.017,38.6,28.0,24.3,31.4,0,2,36,26,27,38,0,3,34,27,2.2,1.8,2
1920,24,2020-01-22,tottenham,2.1,2-1,1.5,norwich city,Chris Kavanagh,b36a7b4d,1824.20874023,1605.85144043,"['Hugo Lloris', 'Toby Alderweireld', 'Jan Vertonghen', 'Son Heung-min', 'Harry Winks', 'Érik Lamela', 'Giovani Lo Celso', 'Ryan Sessegnon', 'Dele Alli', 'Serge Aurier', 'Lucas Moura']","['Tim Krul', 'Max Aarons', 'Sam Byram', 'Grant Hanley', 'Christoph Zimmermann', 'Lukas Rupp', 'Todd Cantwell', 'Teemu Pukki', 'Kenny McLean', 'Ondrej Duda', 'Alexander Tettey']",0.706,0.028,29.5,24.6,30.4,39.1,2,1,36,23,31,45,3,0,31,17,2.6,0.0,0
1920,24,2020-01-23,wolves,1.8,1-2,1.1,liverpool,Michael Oliver,efd768f0,1769.41809082,2083.47436523,"['Rui Patrício', 'Matt Doherty', 'Pedro Neto', 'Rúben Neves', 'Raúl Jiménez', 'Conor Coady', 'Jonny Castro', 'Romain Saïss', 'João Moutinho', 'Leander Dendoncker', 'Adama Traoré']","['Alisson', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Roberto Firmino', 'Sadio Mané', 'Mohamed Salah', 'Joe Gomez', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'Andrew Robertson', 'Trent Alexander-Arnold']",0.266,1.089,33.3,41.7,25.9,19.4,1,2,34,52,30,14,0,3,34,64,1.4,2.0,2
1920,18,2020-01-29,west ham,0.7,0-2,2.8,liverpool,Jonathan Moss,7b057bc1,1689.6151123,2086.02832031,"['Łukasz Fabiański', 'Aaron Cresswell', 'Manuel Lanzini', 'Robert Snodgrass', 'Mark Noble', 'Angelo Ogbonna', 'Sébastien Haller', 'Issa Diop', 'Arthur Masuaku', 'Declan Rice', 'Jeremy Ngakia']","['Alisson', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Roberto Firmino', 'Mohamed Salah', 'Joe Gomez', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'Andrew Robertson', 'Divock Origi', 'Trent Alexander-Arnold']",0.123,1.02,28.4,42.8,41.7,21.2,0,2,27,54,38,15,0,3,23,67,1.6,2.0,2
1920,25,2020-02-01,bournemouth,2.2,2-1,1.7,aston villa,Anthony Taylor,db21a88a,1653.1048584,1633.54638672,"['Aaron Ramsdale', 'Simon Francis', 'Dan Gosling', 'Nathan Aké', 'Jefferson Lerma', 'Callum Wilson', 'Adam Smith', 'Diego Rico', 'Harry Wilson', 'Ryan Fraser', 'Philip Billing']","['Pepe Reina', 'Douglas Luiz', 'Jack Grealish', 'Marvelous Nakamba', 'Ezri Konsa', 'Matt Targett', 'Mbwana Samatta', 'Anwar El Ghazi', 'Frederic Guilbert', 'Kortney Hause', 'Tyrone Mings']",0.218,-0.01,25.1,29.3,38.1,47.8,2,1,23,31,37,45,3,0,23,25,0.8,1.4,0
1920,25,2020-02-01,crystal palace,0.8,0-1,0.7,sheffield utd,Andy Madley,6b34e6af,1733.7220459,1696.93310547,"['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Luka Milivojević', 'James Tomkins', 'Jordan Ayew', 'Wilfried Zaha', 'Christian Benteke', 'James McArthur', 'James McCarthy', 'Gary Cahill']","['Dean Henderson', 'George Baldock', 'Enda Stevens', 'John Fleck', ""Jack O'Connell"", 'Chris Basham', 'Oliver McBurnie', 'Billy Sharp', 'John Egan', 'Oliver Norwood', 'Sander Berge']",0.181,0.014,22.1,28.8,37.0,31.0,0,1,22,25,28,23,0,3,30,33,0.0,1.4,2
1920,25,2020-02-01,leicester city,1.4,2-2,0.6,chelsea,Lee Mason,270dc7ba,1824.4375,1842.85314941,"['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Hamza Choudhury', 'Ricardo Pereira']","['Willy Caballero', 'Antonio Rüdiger', 'Andreas Christensen', 'Jorginho', ""N'Golo Kanté"", 'Tammy Abraham', 'Pedro', 'Mason Mount', 'Callum Hudson-Odoi', 'Reece James', 'César Azpilicueta']",0.402,0.488,42.0,44.5,29.4,24.2,2,2,52,41,24,32,1,1,48,40,1.4,1.8,1
1920,25,2020-02-01,liverpool,3.2,4-0,0.8,southampton,Kevin Friend,ab9e9e23,2088.26196289,1706.00280762,"['Alisson', 'Fabinho', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Roberto Firmino', 'Mohamed Salah', 'Joe Gomez', 'Jordan Henderson', 'Alex Oxlade-Chamberlain', 'Andrew Robertson', 'Trent Alexander-Arnold']","['Alex McCarthy', 'Jack Stephens', 'Shane Long', 'Danny Ings', 'Moussa Djenepo', 'Oriol Romeu', 'James Ward-Prowse', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek']",1.044,0.203,45.6,35.5,21.9,32.199999999999996,4,0,56,31,15,42,3,0,70,31,2.0,1.8,0
1920,25,2020-02-01,manchester utd,1.0,0-0,1.3,wolves,Paul Tierney,88328013,1800.49267578,1766.86425781,"['David de Gea', 'Victor Lindelöf', 'Harry Maguire', 'Juan Mata', 'Anthony Martial', 'Andreas Pereira', 'Fred', 'Bruno Fernandes', 'Daniel James', 'Luke Shaw', 'Aaron Wan-Bissaka']","['Rui Patrício', 'Matt Doherty', 'Rúben Neves', 'Raúl Jiménez', 'Willy Boly', 'Conor Coady', 'Diogo Jota', 'Jonny Castro', 'Romain Saïss', 'João Moutinho', 'Adama Traoré']",0.43,0.307,40.0,35.1,24.900000000000002,27.0,0,0,36,35,29,32,1,1,34,34,2.2,1.4,1
1920,25,2020-02-01,newcastle utd,1.0,0-0,2.2,norwich city,Martin Atkinson,eef415ec,1713.54675293,1603.51818848,"['Martin Dúbravka', 'Ciaran Clark', 'Jamaal Lascelles', 'Joelinton', 'Allan Saint-Maximin', 'Matt Ritchie', 'Isaac Hayden', 'Federico Fernández', 'DeAndre Yedlin', 'Miguel Almirón', 'Nabil Bentaleb']","['Tim Krul', 'Max Aarons', 'Sam Byram', 'Grant Hanley', 'Christoph Zimmermann', 'Lukas Rupp', 'Todd Cantwell', 'Teemu Pukki', 'Kenny McLean', 'Ondrej Duda', 'Alexander Tettey']",0.093,0.028,19.7,26.1,42.9,41.2,0,0,24,24,36,47,1,1,30,17,0.4,0.0,1
1920,25,2020-02-01,watford,0.9,2-3,2.2,everton,Craig Pawson,476d12a9,1682.73706055,1744.71948242,"['Ben Foster', 'Adrian Mariappa', 'Gerard Deulofeu', 'Troy Deeney', 'Adam Masina', 'Nathaniel Chalobah', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Christian Kabasele', 'Étienne Capoue', 'Roberto Pereyra']","['Jordan Pickford', 'Mason Holgate', 'Richarlison', 'Fabian Delph', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Theo Walcott', 'Lucas Digne', 'Yerry Mina', 'Alex Iwobi', 'Djibril Sidibé']",0.171,0.371,31.7,33.1,36.9,30.4,2,3,21,28,36,35,0,3,23,30,1.2,1.0,2
1920,25,2020-02-01,west ham,0.8,3-3,1.9,brighton,Michael Oliver,14d877cc,1687.38146973,1645.94189453,"['Łukasz Fabiański', 'Aaron Cresswell', 'Robert Snodgrass', 'Mark Noble', 'Angelo Ogbonna', 'Sébastien Haller', 'Issa Diop', 'Ryan Fredericks', 'Tomáš Souček', 'Michail Antonio', 'Declan Rice']","['Mathew Ryan', 'Lewis Dunk', 'Dale Stephens', 'Leandro Trossard', 'Pascal Groß', 'Adam Webster', 'Glenn Murray', 'Aaron Mooy', 'Martín Montoya', 'Davy Pröpper', 'Bernardo']",0.113,0.0469999999999999,29.1,30.6,44.5,34.0,3,3,27,27,40,34,1,1,23,25,1.6,1.0,1
1920,25,2020-02-02,burnley,1.9,0-0,1.2,arsenal,Chris Kavanagh,a6b40849,1696.46069336,1804.58984375,"['Nick Pope', 'Matthew Lowton', 'Charlie Taylor', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Dwight McNeil', 'Jeff Hendrick', 'Ashley Westwood', 'Jay Rodriguez']","['Bernd Leno', 'Héctor Bellerín', 'Alexandre Lacazette', 'Mesut Özil', 'Pierre-Emerick Aubameyang', 'Shkodran Mustafi', 'David Luiz', 'Mattéo Guendouzi', 'Granit Xhaka', 'Gabriel Martinelli', 'Bukayo Saka']",-0.017,0.661,28.6,29.5,32.8,33.3,0,0,28,32,38,34,1,1,30,30,1.8,1.4,1
1920,25,2020-02-02,tottenham,0.3,2-0,2.4,manchester city,Mike Dean,e98d8736,1826.54199219,2002.82019043,"['Hugo Lloris', 'Toby Alderweireld', 'Davinson Sánchez', 'Son Heung-min', 'Harry Winks', 'Giovani Lo Celso', 'Dele Alli', 'Steven Bergwijn', 'Serge Aurier', 'Lucas Moura', 'Japhet Tanganga']","['Ederson', 'Kyle Walker', 'Raheem Sterling', 'İlkay Gündoğan', 'Sergio Agüero', 'Oleksandr Zinchenko', 'Rodri', 'Kevin De Bruyne', 'Fernandinho', 'Riyad Mahrez', 'Nicolás Otamendi']",0.7379999999999999,1.489,31.6,58.7,31.9,25.3,2,0,38,65,32,27,3,0,34,51,2.6,2.4,0
1920,26,2020-02-08,brighton,0.8,1-1,0.2,watford,Kevin Friend,111b8b45,1648.64099121,1674.95153809,"['Mathew Ryan', 'Shane Duffy', 'Lewis Dunk', 'Leandro Trossard', 'Pascal Groß', 'Glenn Murray', 'Aaron Mooy', 'Solly March', 'Ezequiel Schelotto', 'Davy Pröpper', 'Dan Burn']","['Ben Foster', 'Adrian Mariappa', 'Gerard Deulofeu', 'Troy Deeney', 'Adam Masina', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Will Hughes', 'Christian Kabasele', 'Étienne Capoue', 'Roberto Pereyra']",0.054,0.172,32.5,32.6,34.8,39.1,1,1,30,23,37,39,1,1,26,23,1.0,1.2,1
1920,26,2020-02-08,everton,2.5,3-1,1.1,crystal palace,David Coote,4e620966,1752.50488281,1723.13879395,"['Jordan Pickford', 'Michael Keane', 'Richarlison', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Theo Walcott', 'Lucas Digne', 'Yerry Mina', 'Morgan Schneiderlin', 'Bernard', 'Séamus Coleman']","['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Luka Milivojević', 'James Tomkins', 'Jordan Ayew', 'Wilfried Zaha', 'Christian Benteke', 'James McArthur', 'James McCarthy', 'Gary Cahill']",0.296,0.181,35.3,22.9,31.3,37.699999999999996,3,1,31,22,37,29,3,0,33,30,1.0,0.0,0
1920,26,2020-02-09,sheffield utd,1.9,2-1,1.4,bournemouth,Jonathan Moss,9dbc60d4,1707.51635742,1659.10217285,"['Dean Henderson', 'George Baldock', 'Enda Stevens', 'John Fleck', ""Jack O'Connell"", 'Chris Basham', 'Oliver McBurnie', 'Billy Sharp', 'John Egan', 'Oliver Norwood', 'Sander Berge']","['Aaron Ramsdale', 'Simon Francis', 'Dan Gosling', 'Nathan Aké', 'Andrew Surman', 'Callum Wilson', 'Adam Smith', 'Diego Rico', 'Harry Wilson', 'Ryan Fraser', 'Philip Billing']",0.014,0.171,29.5,27.3,31.8,39.8,2,1,26,25,23,38,3,0,36,26,1.4,0.8,0
1920,26,2020-02-14,wolves,1.0,0-0,0.7,leicester city,Mike Dean,a11273b7,1769.3536377,1823.3963623,"['Rui Patrício', 'Matt Doherty', 'Pedro Neto', 'Rúben Neves', 'Raúl Jiménez', 'Willy Boly', 'Conor Coady', 'Diogo Jota', 'Jonny Castro', 'Romain Saïss', 'Leander Dendoncker']","['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Hamza Choudhury', 'Ricardo Pereira']",0.3329999999999999,0.402,36.4,43.4,28.0,30.0,0,0,35,54,32,26,1,1,35,49,1.4,1.4,1
